,title,price,link
416,ASUS TUF Gaming F17 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,"₹94,990",/asus-tuf-gaming-f17-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fx706hcb-hx191t-laptop/p/itm4d380fba768f4?pid=COMG5QHNGDQHKCCF&lid=LSTCOMG5QHNGDQHKCCF1N36TK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_417&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMG5QHNGDQHKCCF.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
417,MSI Creator Z16 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,"₹1,72,990",/msi-creator-z16-core-i9-11th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-a11uet-272in-gaming-laptop/p/itm11c15d04c83ab?pid=COMG85AYAKYRNFV2&lid=LSTCOMG85AYAKYRNFV2VLBFSI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_418&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMG85AYAKYRNFV2.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
418,APPLE MacBook Air M1 - (16 GB/256 GB SSD/Mac OS Big Sur) Z124J001KD,"₹1,12,900",/apple-macbook-air-m1-16-gb-256-gb-ssd-mac-os-big-sur-z124j001kd/p/itm99fb41e01ea8a?pid=COMG9UD4KTCKZ8GU&lid=LSTCOMG9UD4KTCKZ8GUNYJRSI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_419&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMG9UD4KTCKZ8GU.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
419,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_420&otracker=search&fm=organic&iid=en_PJ4FOBX17lm7oqcCNrO2FY8xXoOaybaGYM1uMc93migI6SL%2F7lPgG%2B9jgG2v6Iw8Wa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
420,MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/360 Hz...,"₹1,90,990",/msi-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-360-hz-vector-gp76-12ugso-868in-gaming-laptop/p/itm857f643254989?pid=COMGGZ23ZYU47MS7&lid=LSTCOMGGZ23ZYU47MS7FACMGI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_421&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMGGZ23ZYU47MS7.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
421,ASUS Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K413EA-EB302WS Thin and Light Laptop,"₹42,990",/asus-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k413ea-eb302ws-thin-light-laptop/p/itm0f2e852a3ac4f?pid=COMGCXD7RWUFARSB&lid=LSTCOMGCXD7RWUFARSBWSIXXY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_422&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMGCXD7RWUFARSB.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
422,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home...,"₹1,48,990",/asus-rog-strix-g15-2022-90whr-battery-ryzen-7-octa-core-6800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-300-hz-g513rm-hf272ws-gaming-laptop/p/itm35c03762f4297?pid=COMGDQHJFGMNK67R&lid=LSTCOMGDQHJFGMNK67RWRIMLJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_423&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMGDQHJFGMNK67R.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
423,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_424&otracker=search&fm=organic&iid=en_PJ4FOBX17lm7oqcCNrO2FY8xXoOaybaGYM1uMc93mii%2FPupyS0r08c9B7CRgOW0ZSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
424,Lenovo ThinkPad E15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) E15 Laptop,"₹43,000",/lenovo-thinkpad-e15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-laptop/p/itmbb2055e6bc946?pid=COMGF42GMJMBDQKN&lid=LSTCOMGF42GMJMBDQKNOTOBQH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_425&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMGF42GMJMBDQKN.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
425,ASUS Vivobook Pro 14 OLED (2021) Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Grap...,"₹88,890",/asus-vivobook-pro-14-oled-2021-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-90-hz-m3401qc-km045ts-creator-laptop/p/itme0447f1c4ff58?pid=COMG8N5PSUBYJZSW&lid=LSTCOMG8N5PSUBYJZSWRRR2PQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_426&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMG8N5PSUBYJZSW.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
426,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹34,990",/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm25aac0eab02b6?pid=COMG9NYDCJB3MGFK&lid=LSTCOMG9NYDCJB3MGFKEAI5PO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_427&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMG9NYDCJB3MGFK.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
427,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_428&otracker=search&fm=organic&iid=en_PJ4FOBX17lm7oqcCNrO2FY8xXoOaybaGYM1uMc93miipq0UMA5DkSZtPSDIS3pILTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
428,Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,"₹39,990",/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm749980013b261?pid=COMGEHP5VRP65XSS&lid=LSTCOMGEHP5VRP65XSS39Q9XQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_429&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMGEHP5VRP65XSS.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
429,DELL Vostro Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) Vostro 3400 Thin and Light Laptop,"₹41,790",/dell-vostro-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-3400-thin-light-laptop/p/itm6abe4dc0e3afb?pid=COMG55HHC3HHXXSZ&lid=LSTCOMG55HHC3HHXXSZJT6CB7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_430&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMG55HHC3HHXXSZ.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
430,HP Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du3055TU Thin and Light Laptop,"₹40,490",/hp-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-home-15s-du3055tu-thin-light-laptop/p/itm75a432095e07b?pid=COMG92FX7UZ4MSVS&lid=LSTCOMG92FX7UZ4MSVSJY3TE8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_431&otracker=search&fm=organic&iid=c0a83045-b750-43df-a699-33614608238d.COMG92FX7UZ4MSVS.SEARCH&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
431,MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,16,990",/msi-crosshair-15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-b12uez-677in-gaming-laptop/p/itm54b59189d32e7?pid=COMGEY8WPVXF7QQY&lid=LSTCOMGEY8WPVXF7QQYLWEXUW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_432&otracker=search&fm=organic&iid=en_PJ4FOBX17lm7oqcCNrO2FY8xXoOaybaGYM1uMc93mihZIXbZZ1K0paYc%2FOiv43CI6JSbGYu4ezW2%2BhZeRq8q6Q%3D%3D&ppt=None&ppn=None&ssid=0zms2ksr9s0000001663390456287&qH=c06ea84a1e3dc3c6
432,MSI Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti/120 H...,"₹3,90,990",/msi-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-120-hz-raider-ge77hx-12uhs-205in-gaming-laptop/p/itm9e5ce41e06c01?pid=COMGGZ23UYB7ZZUU&lid=LSTCOMGGZ23UYB7ZZUU0IYJO2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_433&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGGZ23UYB7ZZUU.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
433,DELL Vostro Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"₹36,057",/dell-vostro-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc642d8d7baaf4?pid=COMGYCG8HYX7CGQE&lid=LSTCOMGYCG8HYX7CGQEB6FI6Y&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_434&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGYCG8HYX7CGQE.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
434,Lenovo Legion 5i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce ...,"₹87,399",/lenovo-legion-5i-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650ti-4gb-gddr6-gaming-laptop/p/itm2086556b03fa0?pid=COMFUTMDE2ZUQEVZ&lid=LSTCOMFUTMDE2ZUQEVZKACBFT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_435&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMFUTMDE2ZUQEVZ.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
435,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_436&otracker=search&fm=organic&iid=en_UxNHXereaYuAaTLUbpP3J1FGoxnRKJZt4kEKWpMdAy1mgvoGUtrRXIQp9yOAPfD5zksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
436,DELL Inspiron Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,"₹65,290",/dell-inspiron-ryzen-7-octa-core-5825u-8-gb-512-gb-ssd-windows-11-home-3525-notebook/p/itmf0a82db0f2500?pid=COMGD436X2AWBFVT&lid=LSTCOMGD436X2AWBFVTBFYPXD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_437&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGD436X2AWBFVT.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
437,MSI Katana GF66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"₹94,990",/msi-katana-gf66-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-11ue-861in-gaming-laptop/p/itm38e396a4d4d5c?pid=COMGEY8WGQXWHYXU&lid=LSTCOMGEY8WGQXWHYXU1RLJ8X&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_438&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGEY8WGQXWHYXU.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
438,ASUS Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) FX506LHB - HN357W Laptop,"₹65,054",/asus-core-i5-10th-gen-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-fx506lhb-hn357w-laptop/p/itm106180893b42d?pid=COMGGCZGGZJ5JRBX&lid=LSTCOMGGCZGGZJ5JRBXKUGB62&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_439&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGGCZGGZJ5JRBX.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
439,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_440&otracker=search&fm=organic&iid=en_UxNHXereaYuAaTLUbpP3J1FGoxnRKJZt4kEKWpMdAy1tMLg1O00MgvXyiOCOyQqGWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
440,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop,"₹60,890",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itmfeceb3575a35f?pid=COMGHA9RPMRF2BAR&lid=LSTCOMGHA9RPMRF2BARYJMPBY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_441&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGHA9RPMRF2BAR.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
441,Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,"₹37,990",/infinix-inbook-x1-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl11-thin-light-laptop/p/itm8fc1607e50f25?pid=COMG8Z3HUV4BCBPU&lid=LSTCOMG8Z3HUV4BCBPUIDPMBF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_442&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMG8Z3HUV4BCBPU.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
442,HP Pavilion Gaming Ryzen 7 Octa Core 4800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/...,"₹76,990",/hp-pavilion-gaming-ryzen-7-octa-core-4800h-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-1650ti-144-hz-15-ec1512ax-laptop/p/itmc86ddf2406f18?pid=COMG329PDCH8B6RE&lid=LSTCOMG329PDCH8B6RESYHY7R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_443&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMG329PDCH8B6RE.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
443,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_444&otracker=search&fm=organic&iid=en_UxNHXereaYuAaTLUbpP3J1FGoxnRKJZt4kEKWpMdAy0kY4ue4DiFq6LQXIPA0onkSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
444,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EB322WS Thin and Light La...,"₹38,990",/asus-vivobook-14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x415ea-eb322ws-thin-light-laptop/p/itm8d11836a5af91?pid=COMGAJF6HETFYCBZ&lid=LSTCOMGAJF6HETFYCBZ80YYFR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_445&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGAJF6HETFYCBZ.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
445,Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹56,990",/lenovo-ideapad-gaming-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-laptop/p/itmcfffcaf75270b?pid=COMG36BSJWHQDN68&lid=LSTCOMG36BSJWHQDN681JRLZN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_446&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMG36BSJWHQDN68.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
446,acer Extensa 15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) EX215-54/ EX215-54-39DE Thin and ...,"₹32,800",/acer-extensa-15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-11-home-ex215-54-ex215-54-39de-thin-light-laptop/p/itmd0376eede6267?pid=COMGBNUHXGMSQDZR&lid=LSTCOMGBNUHXGMSQDZRLKNBYR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_447&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGBNUHXGMSQDZR.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
447,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_448&otracker=search&fm=organic&iid=en_UxNHXereaYuAaTLUbpP3J1FGoxnRKJZt4kEKWpMdAy2nahnYm2wB4zO6bvTlRwKMTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
448,HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15-eg0547TU Thin and Light Laptop,"₹63,990",/hp-pavilion-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15-eg0547tu-thin-light-laptop/p/itma0c3ef51e68a9?pid=COMG67BXZD9TPPFE&lid=LSTCOMG67BXZD9TPPFEHQ1OV8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_449&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMG67BXZD9TPPFE.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
449,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹60,990",/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lhb-hn355ws-laptop/p/itmd751b70a7d7f1?pid=COMGGY2THGDGVTG6&lid=LSTCOMGGY2THGDGVTG6F70DOB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_450&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGGY2THGDGVTG6.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
450,DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop,"₹47,490",/dell-inspiron-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm86c520749d787?pid=COMG9QVUPFGPZGZ9&lid=LSTCOMG9QVUPFGPZGZ97GFSXO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_451&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMG9QVUPFGPZGZ9.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
451,MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,16,990",/msi-crosshair-15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-b12uez-677in-gaming-laptop/p/itm54b59189d32e7?pid=COMGEY8WPVXF7QQY&lid=LSTCOMGEY8WPVXF7QQYLWEXUW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_452&otracker=search&fm=organic&iid=en_UxNHXereaYuAaTLUbpP3J1FGoxnRKJZt4kEKWpMdAy0ZsEswzWU0fiRShfSLd%2Ftr6JSbGYu4ezW2%2BhZeRq8q6Q%3D%3D&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
452,Infinix X1 Slim Series Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"₹32,990",/infinix-x1-slim-series-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm3c4ee07fa1510?pid=COMGEHP5QMDCEWGK&lid=LSTCOMGEHP5QMDCEWGKJCQ73O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_453&otracker=search&fm=organic&iid=bf98fd3c-b61b-4dbe-9155-fd3d82ee6d2e.COMGEHP5QMDCEWGK.SEARCH&ppt=None&ppn=None&ssid=mxn1x65af40000001663390457165&qH=c06ea84a1e3dc3c6
